Hour,Heating Demand (kWh),Cooling Demand (kWh)
6320,0.5,1.94
6321,0.5,2.02
6322,0.5,2.1
6323,0.5,2.18
6324,0.5,2.26
6325,0.5,2.34
6326,0.5,2.42
6327,0.5,2.5
6328,0.5,2.42
6329,0.5,2.34
6330,0.5,2.26
6331,0.5,2.18
6332,0.5,2.1
6333,0.5,2.02
6334,0.5,1.94
6335,0.5,1.8599999999999999
6336,0.5,1.3
6337,0.5,1.38
6338,0.5,1.46
6339,0.5,1.54
6340,0.5,1.62
6341,0.5,1.7
6342,0.5,1.78
6343,0.5,1.8599999999999999
6344,0.5,1.94
6345,0.5,2.02
6346,0.5,2.1
6347,0.5,2.18
6348,0.5,2.26
6349,0.5,2.34
6350,0.5,2.42
6351,0.5,2.5
6352,0.5,2.42
6353,0.5,2.34
6354,0.5,2.26
6355,0.5,2.18
6356,0.5,2.1
6357,0.5,2.02
6358,0.5,1.94
6359,0.5,1.8599999999999999
6360,0.5,1.3
6361,0.5,1.38
6362,0.5,1.46
6363,0.5,1.54
6364,0.5,1.62
6365,0.5,1.7
6366,0.5,1.78
6367,0.5,1.8599999999999999
6368,0.5,1.94
6369,0.5,2.02
6370,0.5,2.1
6371,0.5,2.18
6372,0.5,2.26
6373,0.5,2.34
6374,0.5,2.42
6375,0.5,2.5
6376,0.5,2.42
6377,0.5,2.34
6378,0.5,2.26
6379,0.5,2.18
6380,0.5,2.1
6381,0.5,2.02
6382,0.5,1.94
6383,0.5,1.8599999999999999
6384,0.5,1.3
6385,0.5,1.38
6386,0.5,1.46
6387,0.5,1.54
6388,0.5,1.62
6389,0.5,1.7
6390,0.5,1.78
6391,0.5,1.8599999999999999
6392,0.5,1.94
6393,0.5,2.02
6394,0.5,2.1
6395,0.5,2.18
6396,0.5,2.26
6397,0.5,2.34
6398,0.5,2.42
6399,0.5,2.5
6400,0.5,2.42
6401,0.5,2.34
6402,0.5,2.26
6403,0.5,2.18
6404,0.5,2.1
6405,0.5,2.02
6406,0.5,1.94
6407,0.5,1.8599999999999999
6408,0.5,1.3
6409,0.5,1.38
6410,0.5,1.46
6411,0.5,1.54
6412,0.5,1.62
6413,0.5,1.7
6414,0.5,1.78
6415,0.5,1.8599999999999999
6416,0.5,1.94
6417,0.5,2.02
6418,0.5,2.1
6419,0.5,2.18
6420,0.5,2.26
6421,0.5,2.34
6422,0.5,2.42
6423,0.5,2.5
6424,0.5,2.42
6425,0.5,2.34
6426,0.5,2.26
6427,0.5,2.18
6428,0.5,2.1
6429,0.5,2.02
6430,0.5,1.94
6431,0.5,1.8599999999999999
6432,0.5,1.3
6433,0.5,1.38
6434,0.5,1.46
6435,0.5,1.54
6436,0.5,1.62
6437,0.5,1.7
6438,0.5,1.78
6439,0.5,1.8599999999999999
6440,0.5,1.94
6441,0.5,2.02
6442,0.5,2.1
6443,0.5,2.18
6444,0.5,2.26
6445,0.5,2.34
6446,0.5,2.42
6447,0.5,2.5
6448,0.5,2.42
6449,0.5,2.34
6450,0.5,2.26
6451,0.5,2.18
6452,0.5,2.1
6453,0.5,2.02
6454,0.5,1.94
6455,0.5,1.8599999999999999
6456,0.5,1.3
6457,0.5,1.38
6458,0.5,1.46
6459,0.5,1.54
6460,0.5,1.62
6461,0.5,1.7
6462,0.5,1.78
6463,0.5,1.8599999999999999
6464,0.5,1.94
6465,0.5,2.02
6466,0.5,2.1
6467,0.5,2.18
6468,0.5,2.26
6469,0.5,2.34
6470,0.5,2.42
6471,0.5,2.5
6472,0.5,2.42
6473,0.5,2.34
6474,0.5,2.26
6475,0.5,2.18
6476,0.5,2.1
6477,0.5,2.02
6478,0.5,1.94
6479,0.5,1.8599999999999999
6480,0.5,0.0
6481,0.5,0.0
6482,0.5,0.0
6483,0.5,0.0
6484,0.5,0.0
6485,0.5,0.0
6486,0.5,0.0
6487,0.5,0.0
6488,0.5,0.0
6489,0.5,0.0
6490,0.5,0.0
6491,0.5,0.0
6492,0.5,0.0
6493,0.5,0.0
6494,0.5,0.0
6495,0.5,0.0
6496,0.5,0.0
6497,0.5,0.0
6498,0.5,0.0
6499,0.5,0.0
6500,0.5,0.0
6501,0.5,0.0
6502,0.5,0.0
6503,0.5,0.0
6504,0.5,0.0
6505,0.5,0.0
6506,0.5,0.0
6507,0.5,0.0
6508,0.5,0.0
6509,0.5,0.0
6510,0.5,0.0
6511,0.5,0.0
6512,0.5,0.0
6513,0.5,0.0
6514,0.5,0.0
6515,0.5,0.0
6516,0.5,0.0
6517,0.5,0.0
6518,0.5,0.0
6519,0.5,0.0
6520,0.5,0.0
6521,0.5,0.0
6522,0.5,0.0
6523,0.5,0.0
6524,0.5,0.0
6525,0.5,0.0
6526,0.5,0.0
6527,0.5,0.0
6528,0.5,0.0
6529,0.5,0.0
6530,0.5,0.0
6531,0.5,0.0
6532,0.5,0.0
6533,0.5,0.0
6534,0.5,0.0
6535,0.5,0.0
6536,0.5,0.0
6537,0.5,0.0
6538,0.5,0.0
6539,0.5,0.0
6540,0.5,0.0
6541,0.5,0.0
6542,0.5,0.0
6543,0.5,0.0
6544,0.5,0.0
6545,0.5,0.0
6546,0.5,0.0
6547,0.5,0.0
6548,0.5,0.0
6549,0.5,0.0
6550,0.5,0.0
6551,0.5,0.0
6552,0.5,0.0
6553,0.5,0.0
6554,0.5,0.0
6555,0.5,0.0
6556,0.5,0.0
6557,0.5,0.0
6558,0.5,0.0
6559,0.5,0.0
6560,0.5,0.0
6561,0.5,0.0
6562,0.5,0.0
6563,0.5,0.0
6564,0.5,0.0
6565,0.5,0.0
6566,0.5,0.0
6567,0.5,0.0
6568,0.5,0.0
6569,0.5,0.0
6570,0.5,0.0
6571,0.5,0.0
6572,0.5,0.0
6573,0.5,0.0
6574,0.5,0.0
6575,0.5,0.0
6576,0.5,0.0
6577,0.5,0.0
6578,0.5,0.0
6579,0.5,0.0
6580,0.5,0.0
6581,0.5,0.0
6582,0.5,0.0
6583,0.5,0.0
6584,0.5,0.0
6585,0.5,0.0
6586,0.5,0.0
6587,0.5,0.0
6588,0.5,0.0
6589,0.5,0.0
6590,0.5,0.0
6591,0.5,0.0
6592,0.5,0.0
6593,0.5,0.0
6594,0.5,0.0
6595,0.5,0.0
6596,0.5,0.0
6597,0.5,0.0
6598,0.5,0.0
6599,0.5,0.0
6600,0.5,0.0
6601,0.5,0.0
6602,0.5,0.0
6603,0.5,0.0
6604,0.5,0.0
6605,0.5,0.0
6606,0.5,0.0
6607,0.5,0.0
6608,0.5,0.0
6609,0.5,0.0
6610,0.5,0.0
6611,0.5,0.0
6612,0.5,0.0
6613,0.5,0.0
6614,0.5,0.0
6615,0.5,0.0
6616,0.5,0.0
6617,0.5,0.0
6618,0.5,0.0
6619,0.5,0.0
6620,0.5,0.0
6621,0.5,0.0
6622,0.5,0.0
6623,0.5,0.0
6624,0.5,0.0
6625,0.5,0.0
6626,0.5,0.0
6627,0.5,0.0
6628,0.5,0.0
6629,0.5,0.0
6630,0.5,0.0
6631,0.5,0.0
6632,0.5,0.0
6633,0.5,0.0
6634,0.5,0.0
6635,0.5,0.0
6636,0.5,0.0
6637,0.5,0.0
6638,0.5,0.0
6639,0.5,0.0
6640,0.5,0.0
6641,0.5,0.0
6642,0.5,0.0
6643,0.5,0.0
6644,0.5,0.0
6645,0.5,0.0
6646,0.5,0.0
6647,0.5,0.0
6648,0.5,0.0
6649,0.5,0.0
6650,0.5,0.0
6651,0.5,0.0
6652,0.5,0.0
6653,0.5,0.0
6654,0.5,0.0
6655,0.5,0.0
6656,0.5,0.0
6657,0.5,0.0
6658,0.5,0.0
6659,0.5,0.0
6660,0.5,0.0
6661,0.5,0.0
6662,0.5,0.0
6663,0.5,0.0
6664,0.5,0.0
6665,0.5,0.0
6666,0.5,0.0
6667,0.5,0.0
6668,0.5,0.0
6669,0.5,0.0
6670,0.5,0.0
6671,0.5,0.0
6672,0.5,0.0
6673,0.5,0.0
6674,0.5,0.0
6675,0.5,0.0
6676,0.5,0.0
6677,0.5,0.0
6678,0.5,0.0
6679,0.5,0.0
6680,0.5,0.0
6681,0.5,0.0
6682,0.5,0.0
6683,0.5,0.0
6684,0.5,0.0
6685,0.5,0.0
6686,0.5,0.0
6687,0.5,0.0
6688,0.5,0.0
6689,0.5,0.0
6690,0.5,0.0
6691,0.5,0.0
6692,0.5,0.0
6693,0.5,0.0
6694,0.5,0.0
6695,0.5,0.0
6696,0.5,0.0
6697,0.5,0.0
6698,0.5,0.0
6699,0.5,0.0
6700,0.5,0.0
6701,0.5,0.0
6702,0.5,0.0
6703,0.5,0.0
6704,0.5,0.0
6705,0.5,0.0
6706,0.5,0.0
6707,0.5,0.0
6708,0.5,0.0
6709,0.5,0.0
6710,0.5,0.0
6711,0.5,0.0
6712,0.5,0.0
6713,0.5,0.0
6714,0.5,0.0
6715,0.5,0.0
6716,0.5,0.0
6717,0.5,0.0
6718,0.5,0.0
6719,0.5,0.0
6720,0.5,0.0
6721,0.5,0.0
6722,0.5,0.0
6723,0.5,0.0
6724,0.5,0.0
6725,0.5,0.0
6726,0.5,0.0
6727,0.5,0.0
6728,0.5,0.0
6729,0.5,0.0
6730,0.5,0.0
6731,0.5,0.0
6732,0.5,0.0
6733,0.5,0.0
6734,0.5,0.0
6735,0.5,0.0
6736,0.5,0.0
6737,0.5,0.0
6738,0.5,0.0
6739,0.5,0.0
6740,0.5,0.0
6741,0.5,0.0
6742,0.5,0.0
6743,0.5,0.0
6744,0.5,0.0
6745,0.5,0.0
6746,0.5,0.0
6747,0.5,0.0
6748,0.5,0.0
6749,0.5,0.0
6750,0.5,0.0
6751,0.5,0.0
6752,0.5,0.0
6753,0.5,0.0
6754,0.5,0.0
6755,0.5,0.0
6756,0.5,0.0
6757,0.5,0.0
6758,0.5,0.0
6759,0.5,0.0
6760,0.5,0.0
6761,0.5,0.0
6762,0.5,0.0
6763,0.5,0.0
6764,0.5,0.0
6765,0.5,0.0
6766,0.5,0.0
6767,0.5,0.0
6768,0.5,0.0
6769,0.5,0.0
6770,0.5,0.0
6771,0.5,0.0
6772,0.5,0.0
6773,0.5,0.0
6774,0.5,0.0
6775,0.5,0.0
6776,0.5,0.0
6777,0.5,0.0
6778,0.5,0.0
6779,0.5,0.0
6780,0.5,0.0
6781,0.5,0.0
6782,0.5,0.0
6783,0.5,0.0
6784,0.5,0.0
6785,0.5,0.0
6786,0.5,0.0
6787,0.5,0.0
6788,0.5,0.0
6789,0.5,0.0
6790,0.5,0.0
6791,0.5,0.0
6792,0.5,0.0
6793,0.5,0.0
6794,0.5,0.0
6795,0.5,0.0
6796,0.5,0.0
6797,0.5,0.0
6798,0.5,0.0
6799,0.5,0.0
6800,0.5,0.0
6801,0.5,0.0
6802,0.5,0.0
6803,0.5,0.0
6804,0.5,0.0
6805,0.5,0.0
6806,0.5,0.0
6807,0.5,0.0
6808,0.5,0.0
6809,0.5,0.0
6810,0.5,0.0
6811,0.5,0.0
6812,0.5,0.0
6813,0.5,0.0
6814,0.5,0.0
6815,0.5,0.0
6816,0.5,0.0
6817,0.5,0.0
6818,0.5,0.0
6819,0.5,0.0
6820,0.5,0.0
6821,0.5,0.0
6822,0.5,0.0
6823,0.5,0.0
6824,0.5,0.0
6825,0.5,0.0
6826,0.5,0.0
6827,0.5,0.0
6828,0.5,0.0
6829,0.5,0.0
6830,0.5,0.0
6831,0.5,0.0
6832,0.5,0.0
6833,0.5,0.0
6834,0.5,0.0
6835,0.5,0.0
6836,0.5,0.0
6837,0.5,0.0
6838,0.5,0.0
6839,0.5,0.0
6840,0.5,0.0
6841,0.5,0.0
6842,0.5,0.0
6843,0.5,0.0
6844,0.5,0.0
6845,0.5,0.0
6846,0.5,0.0
6847,0.5,0.0
6848,0.5,0.0
6849,0.5,0.0
6850,0.5,0.0
6851,0.5,0.0
6852,0.5,0.0
6853,0.5,0.0
6854,0.5,0.0
6855,0.5,0.0
6856,0.5,0.0
6857,0.5,0.0
6858,0.5,0.0
6859,0.5,0.0
6860,0.5,0.0
6861,0.5,0.0
6862,0.5,0.0
6863,0.5,0.0
6864,0.5,0.0
6865,0.5,0.0
6866,0.5,0.0
6867,0.5,0.0
6868,0.5,0.0
6869,0.5,0.0
6870,0.5,0.0
6871,0.5,0.0
6872,0.5,0.0
6873,0.5,0.0
6874,0.5,0.0
6875,0.5,0.0
6876,0.5,0.0
6877,0.5,0.0
6878,0.5,0.0
6879,0.5,0.0
6880,0.5,0.0
6881,0.5,0.0
6882,0.5,0.0
6883,0.5,0.0
6884,0.5,0.0
6885,0.5,0.0
6886,0.5,0.0
6887,0.5,0.0
6888,0.5,0.0
6889,0.5,0.0
6890,0.5,0.0
6891,0.5,0.0
6892,0.5,0.0
6893,0.5,0.0
6894,0.5,0.0
6895,0.5,0.0
6896,0.5,0.0
6897,0.5,0.0
6898,0.5,0.0
6899,0.5,0.0
6900,0.5,0.0
6901,0.5,0.0
6902,0.5,0.0
6903,0.5,0.0
6904,0.5,0.0
6905,0.5,0.0
6906,0.5,0.0
6907,0.5,0.0
6908,0.5,0.0
6909,0.5,0.0
6910,0.5,0.0
6911,0.5,0.0
6912,0.5,0.0
6913,0.5,0.0
6914,0.5,0.0
6915,0.5,0.0
6916,0.5,0.0
6917,0.5,0.0
6918,0.5,0.0
6919,0.5,0.0
6920,0.5,0.0
6921,0.5,0.0
6922,0.5,0.0
6923,0.5,0.0
6924,0.5,0.0
6925,0.5,0.0
6926,0.5,0.0
6927,0.5,0.0
6928,0.5,0.0
6929,0.5,0.0
6930,0.5,0.0
6931,0.5,0.0
6932,0.5,0.0
6933,0.5,0.0
6934,0.5,0.0
6935,0.5,0.0
6936,0.5,0.0
6937,0.5,0.0
6938,0.5,0.0
6939,0.5,0.0
6940,0.5,0.0
6941,0.5,0.0
6942,0.5,0.0
6943,0.5,0.0
6944,0.5,0.0
6945,0.5,0.0
6946,0.5,0.0
6947,0.5,0.0
6948,0.5,0.0
6949,0.5,0.0
6950,0.5,0.0
6951,0.5,0.0
6952,0.5,0.0
6953,0.5,0.0
6954,0.5,0.0
6955,0.5,0.0
6956,0.5,0.0
6957,0.5,0.0
6958,0.5,0.0
6959,0.5,0.0
6960,0.5,0.0
6961,0.5,0.0
6962,0.5,0.0
6963,0.5,0.0
6964,0.5,0.0
6965,0.5,0.0
6966,0.5,0.0
6967,0.5,0.0
6968,0.5,0.0
6969,0.5,0.0
6970,0.5,0.0
6971,0.5,0.0
6972,0.5,0.0
6973,0.5,0.0
6974,0.5,0.0
6975,0.5,0.0
6976,0.5,0.0
6977,0.5,0.0
6978,0.5,0.0
6979,0.5,0.0
6980,0.5,0.0
6981,0.5,0.0
6982,0.5,0.0
6983,0.5,0.0
6984,0.5,0.0
6985,0.5,0.0
6986,0.5,0.0
6987,0.5,0.0
6988,0.5,0.0
6989,0.5,0.0
6990,0.5,0.0
6991,0.5,0.0
6992,0.5,0.0
6993,0.5,0.0
6994,0.5,0.0
6995,0.5,0.0
6996,0.5,0.0
6997,0.5,0.0
6998,0.5,0.0
6999,0.5,0.0
7000,0.5,0.0
7001,0.5,0.0
7002,0.5,0.0
7003,0.5,0.0
7004,0.5,0.0
7005,0.5,0.0
7006,0.5,0.0
7007,0.5,0.0
7008,0.5,0.0
7009,0.5,0.0
7010,0.5,0.0
7011,0.5,0.0
7012,0.5,0.0
7013,0.5,0.0
7014,0.5,0.0
7015,0.5,0.0
7016,0.5,0.0
7017,0.5,0.0
7018,0.5,0.0
7019,0.5,0.0
7020,0.5,0.0
7021,0.5,0.0
7022,0.5,0.0
7023,0.5,0.0
7024,0.5,0.0
7025,0.5,0.0
7026,0.5,0.0
7027,0.5,0.0
7028,0.5,0.0
7029,0.5,0.0
7030,0.5,0.0
7031,0.5,0.0
7032,0.5,0.0
7033,0.5,0.0
7034,0.5,0.0
7035,0.5,0.0
7036,0.5,0.0
7037,0.5,0.0
7038,0.5,0.0
7039,0.5,0.0
7040,0.5,0.0
7041,0.5,0.0
7042,0.5,0.0
7043,0.5,0.0
7044,0.5,0.0
7045,0.5,0.0
7046,0.5,0.0
7047,0.5,0.0
7048,0.5,0.0
7049,0.5,0.0
7050,0.5,0.0
7051,0.5,0.0
7052,0.5,0.0
7053,0.5,0.0
7054,0.5,0.0
7055,0.5,0.0
7056,0.5,0.0
7057,0.5,0.0
7058,0.5,0.0
7059,0.5,0.0
7060,0.5,0.0
7061,0.5,0.0
7062,0.5,0.0
7063,0.5,0.0
7064,0.5,0.0
7065,0.5,0.0
7066,0.5,0.0
7067,0.5,0.0
7068,0.5,0.0
7069,0.5,0.0
7070,0.5,0.0
7071,0.5,0.0
7072,0.5,0.0
7073,0.5,0.0
7074,0.5,0.0
7075,0.5,0.0
7076,0.5,0.0
7077,0.5,0.0
7078,0.5,0.0
7079,0.5,0.0
7080,0.5,0.0
7081,0.5,0.0
7082,0.5,0.0
7083,0.5,0.0
7084,0.5,0.0
7085,0.5,0.0
7086,0.5,0.0
7087,0.5,0.0
7088,0.5,0.0
7089,0.5,0.0
7090,0.5,0.0
7091,0.5,0.0
7092,0.5,0.0
7093,0.5,0.0
7094,0.5,0.0
7095,0.5,0.0
7096,0.5,0.0
7097,0.5,0.0
7098,0.5,0.0
7099,0.5,0.0
7100,0.5,0.0
7101,0.5,0.0
7102,0.5,0.0
7103,0.5,0.0
7104,0.5,0.0
7105,0.5,0.0
7106,0.5,0.0
7107,0.5,0.0
7108,0.5,0.0
7109,0.5,0.0
7110,0.5,0.0
7111,0.5,0.0
7112,0.5,0.0
7113,0.5,0.0
7114,0.5,0.0
7115,0.5,0.0
7116,0.5,0.0
7117,0.5,0.0
7118,0.5,0.0
7119,0.5,0.0
7120,0.5,0.0
7121,0.5,0.0
7122,0.5,0.0
7123,0.5,0.0
7124,0.5,0.0
7125,0.5,0.0
7126,0.5,0.0
7127,0.5,0.0
7128,0.5,0.0
7129,0.5,0.0
7130,0.5,0.0
7131,0.5,0.0
7132,0.5,0.0
7133,0.5,0.0
7134,0.5,0.0
7135,0.5,0.0
7136,0.5,0.0
7137,0.5,0.0
7138,0.5,0.0
7139,0.5,0.0
7140,0.5,0.0
7141,0.5,0.0
7142,0.5,0.0
7143,0.5,0.0
7144,0.5,0.0
7145,0.5,0.0
7146,0.5,0.0
7147,0.5,0.0
7148,0.5,0.0
7149,0.5,0.0
7150,0.5,0.0
7151,0.5,0.0
7152,0.5,0.0
7153,0.5,0.0
7154,0.5,0.0
7155,0.5,0.0
7156,0.5,0.0
7157,0.5,0.0
7158,0.5,0.0
7159,0.5,0.0
7160,0.5,0.0
7161,0.5,0.0
7162,0.5,0.0
7163,0.5,0.0
7164,0.5,0.0
7165,0.5,0.0
7166,0.5,0.0
7167,0.5,0.0
7168,0.5,0.0
7169,0.5,0.0
7170,0.5,0.0
7171,0.5,0.0
7172,0.5,0.0
7173,0.5,0.0
7174,0.5,0.0
7175,0.5,0.0
7176,0.5,0.0
7177,0.5,0.0
7178,0.5,0.0
7179,0.5,0.0
7180,0.5,0.0
7181,0.5,0.0
7182,0.5,0.0
7183,0.5,0.0
7184,0.5,0.0
7185,0.5,0.0
7186,0.5,0.0
7187,0.5,0.0
7188,0.5,0.0
7189,0.5,0.0
7190,0.5,0.0
7191,0.5,0.0
7192,0.5,0.0
7193,0.5,0.0
7194,0.5,0.0
7195,0.5,0.0
7196,0.5,0.0
7197,0.5,0.0
7198,0.5,0.0
7199,0.5,0.0
7200,1.54,0.0
7201,1.62,0.0
7202,1.7,0.0
7203,1.78,0.0
7204,1.8599999999999999,0.0
7205,1.94,0.0
7206,2.02,0.0
7207,2.1,0.0
7208,2.18,0.0
7209,2.26,0.0
7210,2.34,0.0
7211,2.42,0.0
7212,2.5,0.0
7213,2.42,0.0
7214,2.34,0.0
7215,2.26,0.0
7216,2.18,0.0
7217,2.1,0.0
7218,2.02,0.0
7219,1.94,0.0
7220,1.8599999999999999,0.0
7221,1.78,0.0
7222,1.7,0.0
7223,1.62,0.0
7224,1.54,0.0
7225,1.62,0.0
7226,1.7,0.0
7227,1.78,0.0
7228,1.8599999999999999,0.0
7229,1.94,0.0
7230,2.02,0.0
7231,2.1,0.0
7232,2.18,0.0
7233,2.26,0.0
7234,2.34,0.0
7235,2.42,0.0
7236,2.5,0.0
7237,2.42,0.0
7238,2.34,0.0
7239,2.26,0.0
7240,2.18,0.0
7241,2.1,0.0
7242,2.02,0.0
7243,1.94,0.0
7244,1.8599999999999999,0.0
7245,1.78,0.0
7246,1.7,0.0
7247,1.62,0.0
7248,1.54,0.0
7249,1.62,0.0
7250,1.7,0.0
7251,1.78,0.0
7252,1.8599999999999999,0.0
7253,1.94,0.0
7254,2.02,0.0
7255,2.1,0.0
7256,2.18,0.0
7257,2.26,0.0
7258,2.34,0.0
7259,2.42,0.0
7260,2.5,0.0
7261,2.42,0.0
7262,2.34,0.0
7263,2.26,0.0
7264,2.18,0.0
7265,2.1,0.0
7266,2.02,0.0
7267,1.94,0.0
7268,1.8599999999999999,0.0
7269,1.78,0.0
7270,1.7,0.0
7271,1.62,0.0
7272,1.54,0.0
7273,1.62,0.0
7274,1.7,0.0
7275,1.78,0.0
7276,1.8599999999999999,0.0
7277,1.94,0.0
7278,2.02,0.0
7279,2.1,0.0
7280,2.18,0.0
7281,2.26,0.0
7282,2.34,0.0
7283,2.42,0.0
7284,2.5,0.0
7285,2.42,0.0
7286,2.34,0.0
7287,2.26,0.0
7288,2.18,0.0
7289,2.1,0.0
7290,2.02,0.0
7291,1.94,0.0
7292,1.8599999999999999,0.0
7293,1.78,0.0
7294,1.7,0.0
7295,1.62,0.0
7296,1.54,0.0
7297,1.62,0.0
7298,1.7,0.0
7299,1.78,0.0
7300,1.8599999999999999,0.0
7301,1.94,0.0
7302,2.02,0.0
7303,2.1,0.0
7304,2.18,0.0
7305,2.26,0.0
7306,2.34,0.0
7307,2.42,0.0
7308,2.5,0.0
7309,2.42,0.0
7310,2.34,0.0
7311,2.26,0.0
7312,2.18,0.0
7313,2.1,0.0
7314,2.02,0.0
7315,1.94,0.0
7316,1.8599999999999999,0.0
7317,1.78,0.0
7318,1.7,0.0
7319,1.62,0.0
7320,1.54,0.0
7321,1.62,0.0
7322,1.7,0.0
7323,1.78,0.0
7324,1.8599999999999999,0.0
7325,1.94,0.0
7326,2.02,0.0
7327,2.1,0.0
7328,2.18,0.0
7329,2.26,0.0
7330,2.34,0.0
7331,2.42,0.0
7332,2.5,0.0
7333,2.42,0.0
7334,2.34,0.0
7335,2.26,0.0
7336,2.18,0.0
7337,2.1,0.0
7338,2.02,0.0
7339,1.94,0.0
7340,1.8599999999999999,0.0
7341,1.78,0.0
7342,1.7,0.0
7343,1.62,0.0
7344,1.54,0.0
7345,1.62,0.0
7346,1.7,0.0
7347,1.78,0.0
7348,1.8599999999999999,0.0
7349,1.94,0.0
7350,2.02,0.0
7351,2.1,0.0
7352,2.18,0.0
7353,2.26,0.0
7354,2.34,0.0
7355,2.42,0.0
7356,2.5,0.0
7357,2.42,0.0
7358,2.34,0.0
7359,2.26,0.0
7360,2.18,0.0
7361,2.1,0.0
7362,2.02,0.0
7363,1.94,0.0
7364,1.8599999999999999,0.0
7365,1.78,0.0
7366,1.7,0.0
7367,1.62,0.0
7368,1.54,0.0
7369,1.62,0.0
7370,1.7,0.0
7371,1.78,0.0
7372,1.8599999999999999,0.0
7373,1.94,0.0
7374,2.02,0.0
7375,2.1,0.0
7376,2.18,0.0
7377,2.26,0.0
7378,2.34,0.0
7379,2.42,0.0
7380,2.5,0.0
7381,2.42,0.0
7382,2.34,0.0
7383,2.26,0.0
7384,2.18,0.0
7385,2.1,0.0
7386,2.02,0.0
7387,1.94,0.0
7388,1.8599999999999999,0.0
7389,1.78,0.0
7390,1.7,0.0
7391,1.62,0.0
7392,1.54,0.0
7393,1.62,0.0
7394,1.7,0.0
7395,1.78,0.0
7396,1.8599999999999999,0.0
7397,1.94,0.0
7398,2.02,0.0
7399,2.1,0.0
7400,2.18,0.0
7401,2.26,0.0
7402,2.34,0.0
7403,2.42,0.0
7404,2.5,0.0
7405,2.42,0.0
7406,2.34,0.0
7407,2.26,0.0
7408,2.18,0.0
7409,2.1,0.0
7410,2.02,0.0
7411,1.94,0.0
7412,1.8599999999999999,0.0
7413,1.78,0.0
7414,1.7,0.0
7415,1.62,0.0
7416,1.54,0.0
7417,1.62,0.0
7418,1.7,0.0
7419,1.78,0.0
7420,1.8599999999999999,0.0
7421,1.94,0.0
7422,2.02,0.0
7423,2.1,0.0
7424,2.18,0.0
7425,2.26,0.0
7426,2.34,0.0
7427,2.42,0.0
7428,2.5,0.0
7429,2.42,0.0
7430,2.34,0.0
7431,2.26,0.0
7432,2.18,0.0
7433,2.1,0.0
7434,2.02,0.0
7435,1.94,0.0
7436,1.8599999999999999,0.0
7437,1.78,0.0
7438,1.7,0.0
7439,1.62,0.0
7440,1.54,0.0
7441,1.62,0.0
7442,1.7,0.0
7443,1.78,0.0
7444,1.8599999999999999,0.0
7445,1.94,0.0
7446,2.02,0.0
7447,2.1,0.0
7448,2.18,0.0
7449,2.26,0.0
7450,2.34,0.0
7451,2.42,0.0
7452,2.5,0.0
7453,2.42,0.0
7454,2.34,0.0
7455,2.26,0.0
7456,2.18,0.0
7457,2.1,0.0
7458,2.02,0.0
7459,1.94,0.0
7460,1.8599999999999999,0.0
7461,1.78,0.0
7462,1.7,0.0
7463,1.62,0.0
7464,1.54,0.0
7465,1.62,0.0
7466,1.7,0.0
7467,1.78,0.0
7468,1.8599999999999999,0.0
7469,1.94,0.0
7470,2.02,0.0
7471,2.1,0.0
7472,2.18,0.0
7473,2.26,0.0
7474,2.34,0.0
7475,2.42,0.0
7476,2.5,0.0
7477,2.42,0.0
7478,2.34,0.0
7479,2.26,0.0
7480,2.18,0.0
7481,2.1,0.0
7482,2.02,0.0
7483,1.94,0.0
7484,1.8599999999999999,0.0
7485,1.78,0.0
7486,1.7,0.0
7487,1.62,0.0
7488,1.54,0.0
7489,1.62,0.0
7490,1.7,0.0
7491,1.78,0.0
7492,1.8599999999999999,0.0
7493,1.94,0.0
7494,2.02,0.0
7495,2.1,0.0
7496,2.18,0.0
7497,2.26,0.0
7498,2.34,0.0
7499,2.42,0.0
7500,2.5,0.0
7501,2.42,0.0
7502,2.34,0.0
7503,2.26,0.0
7504,2.18,0.0
7505,2.1,0.0
7506,2.02,0.0
7507,1.94,0.0
7508,1.8599999999999999,0.0
7509,1.78,0.0
7510,1.7,0.0
7511,1.62,0.0
7512,1.54,0.0
7513,1.62,0.0
7514,1.7,0.0
7515,1.78,0.0
7516,1.8599999999999999,0.0
7517,1.94,0.0
7518,2.02,0.0
7519,2.1,0.0
7520,2.18,0.0
7521,2.26,0.0
7522,2.34,0.0
7523,2.42,0.0
7524,2.5,0.0
7525,2.42,0.0
7526,2.34,0.0
7527,2.26,0.0
7528,2.18,0.0
7529,2.1,0.0
7530,2.02,0.0
7531,1.94,0.0
7532,1.8599999999999999,0.0
7533,1.78,0.0
7534,1.7,0.0
7535,1.62,0.0
7536,1.54,0.0
7537,1.62,0.0
7538,1.7,0.0
7539,1.78,0.0
7540,1.8599999999999999,0.0
7541,1.94,0.0
7542,2.02,0.0
7543,2.1,0.0
7544,2.18,0.0
7545,2.26,0.0
7546,2.34,0.0
7547,2.42,0.0
7548,2.5,0.0
7549,2.42,0.0
7550,2.34,0.0
7551,2.26,0.0
7552,2.18,0.0
7553,2.1,0.0
7554,2.02,0.0
7555,1.94,0.0
7556,1.8599999999999999,0.0
7557,1.78,0.0
7558,1.7,0.0
7559,1.62,0.0
7560,1.54,0.0
7561,1.62,0.0
7562,1.7,0.0
7563,1.78,0.0
7564,1.8599999999999999,0.0
7565,1.94,0.0
7566,2.02,0.0
7567,2.1,0.0
7568,2.18,0.0
7569,2.26,0.0
